item_id,title_snapshot,country,material,year,grade,cert_company,cap_judgment,marketing_status,cap_bid_limit_usd,estimated_sell_price_jpy,expected_profit_jpy,expected_roi_pct,yahoo_ref_title,yahoo_ref_price_jpy,evidence_status,comparison_type,cap_comment,url,updated_at
noble_141_2026_apr_418,"Elizabeth II, proof gold two hundred dollars, First Fleet, 1987. Uncirculated.",UNKNOWN,gold,1987,,,CAP_NG,INVESTIGATION,7.0,26600,-8070,-33.7,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥26,600で仕入上限¥1,081。想定利益¥-8,070(ROI -33.7%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/418,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_460,"Elizabeth II, 1/10th ounce proof gold fifteen dollars, 2009, Year of the Ox. FDC.",UNKNOWN,gold,2009,,,CAP_NG,INVESTIGATION,,9500,-4650,-54.4,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/460,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_461,"Elizabeth II, Perth Mint one dollar, Eureka Stockade locket coin with gold flakes in middle, 2004. In case of issue,...",UNKNOWN,gold,2004,,,CAP_NG,INVESTIGATION,562.0,128250,-28400,-24.6,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥128,250で仕入上限¥84,250。想定利益¥-28,400(ROI -24.6%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/461,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_464,"Elizabeth II, Perth Mint, proof-like five dollars in 24 carat gold, 1997, Princess Diana commemorative issue, Cook...",UNKNOWN,gold,1997,,,CAP_NG,INVESTIGATION,1305.0,285000,-59750,-23.3,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥285,000で仕入上限¥195,704。想定利益¥-59,750(ROI -23.3%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/464,2026-04-03T17:49:15.355301+00:00
noble_141_2026_apr_472,"Elizabeth II, Perth Mint, proof half ounce platinum koala, 2004. In case of issue, No. 12 ignot, FDC.",UNKNOWN,platinum,2004,,,CAP_NG,INVESTIGATION,1305.0,285000,-59750,-23.3,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥285,000で仕入上限¥195,704。想定利益¥-59,750(ROI -23.3%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/472,2026-04-03T17:49:15.355301+00:00
noble_141_2026_apr_536,"South Africa, Republic, krugerrand, 1974 (KM.73). Held in a detachable ornate surround frame (gold plated), otherwise...",UNKNOWN,gold,1974,,,CAP_NG,INVESTIGATION,380.0,95000,-21750,-25.4,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥95,000で仕入上限¥57,045。想定利益¥-21,750(ROI -25.4%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/536,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_556,"Antique pocket watch, in 18ct gold, case by Ralph Samuels, hallmarked Chester, 1857 (c.91 g), faint inscriptions around...",DE,gold,1857,,,CAP_NG,INVESTIGATION,121.0,47500,-12250,-28.7,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥47,500で仕入上限¥18,181。想定利益¥-12,250(ROI -28.7%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/556,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_580,"India, Princely State, Mysore, Haider Ali (1761-1782) gold pagoda (3.41g) (F.1346). Good very fine.Ex Paul Ware...",UNKNOWN,gold,1761,,,CAP_NG,INVESTIGATION,,,,,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/580,2026-04-03T17:49:15.355301+00:00
noble_141_2026_apr_594,"Netherlands, Utrecht, silver half ducatoon or rider, 1769 (KM.115). Attractively toned, nearly uncirculated.Ex Noble...",UNKNOWN,gold,1769,,,CAP_NG,INVESTIGATION,121.0,47500,-12250,-28.7,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥47,500で仕入上限¥18,181。想定利益¥-12,250(ROI -28.7%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/594,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_598,"New South Wales, fifteen pence or dump, 1813 (Mira dies A/1). Trace of centre of the reverse of host coin on the...",UNKNOWN,gold,1813,,,CAP_NG,INVESTIGATION,,14250,-5600,-43.7,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/598,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_599,"New South Wales, fifteen pence or dump, 1813 (Mira dies A/1). Traces of the reverse of host coin on obverse, attractive...",UNKNOWN,gold,1813,,,CAP_NG,INVESTIGATION,380.0,95000,-21750,-25.4,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥95,000で仕入上限¥57,045。想定利益¥-21,750(ROI -25.4%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/599,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_894,"Transvaal War, 1899-1900, to Commemorate the Departure of Australian Volunteers, in gold (375 on edge, 12.71g, 30mm) by...",AU,gold,1899,,,CAP_NG,INVESTIGATION,380.0,95000,-21750,-25.4,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥95,000で仕入上限¥57,045。想定利益¥-21,750(ROI -25.4%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/894,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_911,"MSFA, in 9 carat gold (8.54g) '1920/1st Leag. 2nd Div/Gladesville/J. Lyon'. Nearly extremely fine.",UNKNOWN,gold,1920,,,CAP_NG,INVESTIGATION,173.0,57000,-14150,-27.6,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥57,000で仕入上限¥25,954。想定利益¥-14,150(ROI -27.6%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/911,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_912,"M.S.F.A. (Metropolitan Sydney Football Association), 'Leichhardt Jnrs/All Age/H. Papps/1925' in 9 carat gold by W. Kerr...",UNKNOWN,gold,1925,,,CAP_NG,INVESTIGATION,639.0,142500,-31250,-24.4,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥142,500で仕入上限¥95,909。想定利益¥-31,250(ROI -24.4%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/912,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_921,"NSW Railway Ambulance Corps, in enamelled 9 carat gold Efficient 1939 (G.H. Mason), 1934 (E. Brown), 1935 (A.C....",UNKNOWN,gold,1939,,,CAP_NG,INVESTIGATION,952.0,209000,-44550,-23.7,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥209,000で仕入上限¥142,850。想定利益¥-44,550(ROI -23.7%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/921,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_927,"Captain James Cook, 200th Anniversary, 1970, in gold (18 carat, 32 and 44mm) by the Royal Australian Mint for Matthey...",AU,gold,1970,,,CAP_NG,INVESTIGATION,,4750,-3700,-86.5,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/927,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_931,"Royal Visit 1973, Opening of the Sydney Opera House, in gold (38mm, 18 ct, 23.5 g each), set of two edge numbered 0987...",UNKNOWN,gold,1973,,,CAP_NG,INVESTIGATION,43.0,33250,-9400,-31.4,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥33,250で仕入上限¥6,522。想定利益¥-9,400(ROI -31.4%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/931,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_932,"Royal Visit 1973, Opening of the Sydney Opera House, in gold (18 ct, 23.5 g each), set of two edge numbered 0986 by...",UNKNOWN,gold,1973,,,CAP_NG,INVESTIGATION,,19000,-6550,-38.3,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/932,2026-04-03T16:13:08.459948+00:00
spink_css123_hk_2026_apr_1479,"People's Republic of China, [NGC PF69 UC] silver proof 50 yuan, 2016, 'Panda', #4538822-002.   Estimate: HK$3,300.00  -...",UNKNOWN,silver,2016,PF69,NGC,CAP_BUY,INVESTIGATION,18.0,28500,20000,78.0,"2016年◆中国 CHINA 銀貨 1oz .999 SILVER PANDA Berlin World Money Fair 2,000枚限定 真正証明書付き NGC PF69 ULTRA CAMEO モダンコイン",28500,スラブ未確認,EXACT,[CAP品質管理 2026-04-04] Yahoo参照エラー: 異なる銘柄・シリーズ・製品を参照。比較不能のため再調査必要。,https://www.numisbids.com/sale/10494/lot/1479,2026-04-03T16:16:46.734119+00:00
spink_css123_hk_2026_apr_1480,"People's Bank of China, [NGC PF69 UC] proof colourised silver 50 yuan, 2016, ""Year of Monkey"", 5oz, .999...",UNKNOWN,silver,2016,PF69,NGC,CAP_BUY,INVESTIGATION,18.0,28500,20000,78.0,"2016年◆中国 CHINA 銀貨 1oz .999 SILVER PANDA Berlin World Money Fair 2,000枚限定 真正証明書付き NGC PF69 ULTRA CAMEO モダンコイン",28500,スラブ未確認,EXACT,[CAP品質管理 2026-04-04] Yahoo参照エラー: 異なる銘柄・シリーズ・製品を参照。比較不能のため再調査必要。,https://www.numisbids.com/sale/10494/lot/1480,2026-04-03T16:16:46.734119+00:00
spink_css123_hk_2026_apr_1481,"People's Republic of China, [NGC PF70 UC] silver proof 300 yuan, 2016, 'Nirvana Buddha Shrines', 1kg, .999...",UNKNOWN,silver,2016,PF70,NGC,CAP_BUY,INVESTIGATION,18.0,28500,20000,78.0,"2016年◆中国 CHINA 銀貨 1oz .999 SILVER PANDA Berlin World Money Fair 2,000枚限定 真正証明書付き NGC PF69 ULTRA CAMEO モダンコイン",28500,スラブ未確認,GRADE_DELTA,[CAP品質管理 2026-04-04] Yahoo参照エラー: 異なる銘柄・シリーズ・製品を参照。比較不能のため再調査必要。,https://www.numisbids.com/sale/10494/lot/1481,2026-04-03T16:16:46.734119+00:00
spink_hambleden_2026_apr_1,"Corieltauvi, gold stater, c. 60-20 BC, North East Coast Left type, wt. 6.17gms. (ABC.1722, S.29), very fine  Estimate:...",UNKNOWN,gold,1722,,,CAP_NG,INVESTIGATION,277.0,76000,-17950,-26.2,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥76,000で仕入上限¥41,500。想定利益¥-17,950(ROI -26.2%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10440/lot/1,2026-04-03T16:13:08.459948+00:00
spink_hambleden_2026_apr_15,"George II, guinea, 1737, second young head l., rev. crowned shield (S.3674), about extremely fine, or near so ...",GB,gold,1737,,,CAP_NG,INVESTIGATION,864.0,190000,-40750,-23.8,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥190,000で仕入上限¥129,636。想定利益¥-40,750(ROI -23.8%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10440/lot/15,2026-04-03T16:13:08.459948+00:00
spink_hambleden_2026_apr_31,"George IV, shilling, 1825, laur. head l., rev. crowned shield within Garter (S.3811), extremely fine or better ...",UNKNOWN,gold,1825,,,CAP_NG,INVESTIGATION,277.0,76000,-17950,-26.2,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥76,000で仕入上限¥41,500。想定利益¥-17,950(ROI -26.2%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10440/lot/31,2026-04-03T16:13:08.459948+00:00
spink_hambleden_2026_apr_4971,"World Coins from Various Properties

Mexico, San Luis Potosí, Quarter-Real or Quartilla, 1830 (KM. 359); Sonora,...",UNKNOWN,gold,1830,,,CAP_NG,INVESTIGATION,69.0,38000,-10350,-30.3,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥38,000で仕入上限¥10,409。想定利益¥-10,350(ROI -30.3%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10536/lot/4971,2026-04-03T17:49:15.355301+00:00
spink_hambleden_2026_apr_4989,"World Coins from Various Properties

Seychelles, Republic, Pattern or Trial Rupee and 50 Cents, both 1977, in nickel...",UNKNOWN,gold,1977,,,CAP_NG,INVESTIGATION,,19000,-6550,-38.3,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10536/lot/4989,2026-04-03T17:46:47.10778+00:00
v1|198236960211|0,1964 50c KENNEDY Silver Half Dollar Minted Coin PR66 PCGS Rare Graded Coins849,UNKNOWN,silver,1964,PR66,PCGS,CAP_NG,INVESTIGATION,26.0,30000,20000,74.1,1964年 アメリカ合衆国 ケネディ大統領 銀貨 希少アクセントヘアバージョン プルーフ 50セント NGC PF66 Kennedy Accent Hair Silver,30000,要確認,GRADE_DELTA,"[CAP品質管理 2026-04-04] Yahoo参照エラー: 参照コインはAccent Hair希少バリエーション(¥30,000)だが、本品は通常版PR66。通常版PR66推定売価¥8,000-10,000 → 利益計算不可(最低利益¥20,000未達)。CAP_NG確定。",https://www.ebay.com/itm/198236960211?_skw=PCGS+silver+coin+graded&hash=item2e27d7f5d3:g:mrEAAOSwIatklbr3,2026-04-03T16:39:54.706813+00:00
v1|206172609969|0,Serbia 1882 V Milan I Gold 10 Dinara  PCGS AU50  Rare Certified Graded ,UNKNOWN,gold,1882,AU50,PCGS,CAP_NG,INVESTIGATION,,,,,,,要確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.ebay.com/itm/206172609969?_skw=PCGS+gold+graded&hash=item3000d85db1:g:ILwAAeSwyBdpjMVy,2026-04-03T16:13:08.459948+00:00
v1|236734095523|0,American Gold Eagle (1 oz) $50 - BU - 1986 Graded By PCGS at MS68,US,gold,1986,MS68,PCGS,CAP_NG,INVESTIGATION,,,,,,,要確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.ebay.com/itm/236734095523?_skw=PCGS+gold+graded&hash=item371e73a0a3:g:i~4AAeSwqAhptDHZ,2026-04-03T16:13:08.459948+00:00
v1|397793700553|0,1957 Mo Mexico Peso Jose Morelos NGC MS66 Silver High Graded Coin ,UNKNOWN,silver,1957,MS66,NGC,CAP_NG,INVESTIGATION,,,,,,,要確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.ebay.com/itm/397793700553?_skw=NGC+silver+coin+graded&hash=item5c9e5a2ac9:g:TlcAAeSw~QxpvfIM,2026-04-03T16:13:08.459948+00:00
CHG033-MARKET-STATUS-202604-GOLD-BARRIER,[市場メモ] 2026年4月 金価格高騰による仕入れ停滞記録,,,,,,CAP_NG,OBSERVATION,,,,,,,市場状況記録（仕入れ停滞理由）,NONE,"[CHG-033 MARKET STATUS 2026-04-03] STRUCTURAL BARRIER: Gold spot price ~USD 3,100+/oz as of 2026-04-03. Affected products and gaps: (1) Elizabeth II Sovereign NGC MS63: buy_limit USD 1,239, eBay USD 1,400-1,600 (gap +USD 161-361). (2) 1914 GB Half-Sovereign NGC MS63: Yahoo ref 110,880 JPY, buy_limit ~USD 467, eBay USD 799+ (gap +USD 332+). (3) USD 20 Liberty Double Eagle NGC MS62: Yahoo ref 801,000 JPY, buy_limit USD 3,697, eBay USD 4,200-4,400 (gap +USD 500+). Silver situation: (4) Mexico Libertad 1oz PF70: Japan market 12,500-25,000 JPY too low for min profit. (5) American Silver Eagle MS69: Japan market 20,405 JPY → buy_limit negative. (6) 1883-CC Morgan Dollar PCGS MS65 Non-GSA: eBay USD 569.50 vs buy_limit USD 560 (USD 9 over; also GSA product difference). RESUMPTION CONDITIONS: Gold coins viable when gold spot drops below ~USD 2,500/oz. RECOMMENDED ACTIONS: (A) Monitor weekly: Sovereign MS63 below USD 1,239 from US/UK sellers. (B) Monitor weekly: 1883-CC Morgan MS65 NGC GSA Hoard below USD 560 from US/UK sellers. (C) Expand Yahoo DB for Silver coins (Britannia, Canadian Maple). (D) Re-run world_auction_scan.py for non-gold world coins. Next re-evaluation: when gold spot < USD 2,600/oz or after next monthly world auction scan.",,2026-04-03T15:05:52.020916+00:00
CHG033-MORGAN-1883CC-MS65-NEARMISS,"1883-CC Morgan Dollar PCGS MS65 (Carson City, Non-GSA)",,,,,,CAP_NG,OBSERVATION,560.3,128000,20001,21.0,【高鑑定:NGC MS65／信頼:GSAホード】1883年 カーソンシティ モルガンダラー CC MINT Morgan Dollar,128000,Yahoo参照あり(GSA/非GSA製品差注意),GRADE_DELTA,"[CHG-033 NEAR-MISS 2026-04-03] eBay listing: collectibles-currency, 1883-CC PCGS MS65, $549.55 + $19.95 shipping = $569.50 total. Most recent Yahoo reference: NGC MS65 GSA Hoard ¥128,000 (2026-03-05). Calculated buy_limit (¥128k ref): ¥84,045 = $560.3. Gap: $569.50 - $560.3 = $9.50 over limit. Expected profit: ¥20,001 (¥-1 short of ¥20,000 minimum). With older ¥133,000 reference (2025-12-07): buy_limit = ¥88,136 = $587.6 → profit ¥20,001 = technically CAP_BUY, but reference is 3-6 months old (lower time weight per CEO rule). CRITICAL PRODUCT DIFFERENCE: eBay coin is PCGS-graded, Non-GSA. Yahoo reference is NGC GSA Hoard (includes original GSA envelope/box). GSA Hoard premium in Japan market is significant: same-grade Non-GSA coin likely sells ¥70,000-90,000, not ¥128,000. If sell_est = ¥80,000: revenue = ¥72,000, cost_limit = ¥39,250, buy_limit = ¥33,182 = $221 → FAR below $569.50. VERDICT: CAP_NG. GSA vs Non-GSA product difference invalidates comparison. ACTION: Monitor for GSA Hoard NGC MS65 1883-CC listings below $560 on eBay from US/UK sellers.",,2026-04-03T15:05:02.506232+00:00
CHG033-SOVEREIGN-ELIZII-MS63-WATCH,Elizabeth II Gold Sovereign NGC MS63 (United Kingdom),,,,,,CAP_NG,OBSERVATION,1235.1,270000,36451,17.6,イギリス ソブリン金貨 エリザベス2世 NGC MS63 1968年,270000,Yahoo参照あり(金価格高騰でNG・要Watch),YEAR_DELTA,"[CHG-033 NEAR-MISS (GOLD) 2026-04-03] Yahoo refs: NGC MS63 270,000 JPY (2026-02-08) and 271,000 JPY (2026-02-05) — reliable, recent. Calculated buy_limit (270k JPY): 185272 JPY = USD 1235.1. Expected profit if bought at limit: 36451 JPY at ROI 17.6%. NEAR-MISS EVENT: APMEX sold 1966 Elizabeth II Sovereign NGC MS63 at USD 1,157.82 on 2026-03-22 — this is BELOW buy_limit USD 1235.1 by USD 77.28. Would have been CAP_BUY (profit ~20,000+ JPY) if available. Current eBay market: USD 1,400-1,600 range (buy_limit exceeded by USD 161-361). ROOT CAUSE: Gold spot price ~USD 3,100+/oz in April 2026. Sovereigns contain 0.2354 troy oz gold → gold content value alone = USD 730 at current spot. WATCH TRIGGER: If gold corrects to ~USD 2,400/oz, eBay sovereign prices likely return to USD 900-1,100. ACTION: Monitor APMEX/eBay for Elizabeth II Sovereign NGC MS63 below USD 1235.1 from US/UK sellers. Recommended re-check: weekly when gold spot is below USD 2,600/oz.",,2026-04-03T15:05:52.020916+00:00
noble_141_2026_apr_1154,"George VI, 1952. Full mint bloom, some bright golden colour, choice uncirculated. (14)Ex G.C. Heyde Collection.",UNKNOWN,gold,1952,,,CAP_NG,OBSERVATION,,,,,,,,NONE,CAP_NG: Non-coin item (lot/collection/novelty). Not sourcing target.,https://www.numisbids.com/sale/10505/lot/1154,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_1351,"Elizabeth II, proof gold five pounds and sovereign, 1981. FDC. (2) Ex Noble Numismatics Sale 132 (lot 3029).",GB,gold,1981,,,CAP_NG,OBSERVATION,,,,,,,,NONE,CAP_NG: Non-coin item (lot/collection/novelty). Not sourcing target.,https://www.numisbids.com/sale/10505/lot/1351,2026-04-03T17:49:15.355301+00:00
noble_141_2026_apr_1354,"Elizabeth II, proof half sovereign in .916 fine gold, 1980. In wallet of issue with certificate, FDC.",GB,gold,1980,,,CAP_NG,OBSERVATION,1745.0,380000,-78750,-23.0,NGC鑑定PF70 ロイヤルミント 2025年 ソブリン銀貨 ピストルッチ 聖ジョージの竜退治 シルバー プルーフコイン Royal Mint Sovereign,32000,スラブ未確認,TYPE_ONLY,"同種コイン参照 (TYPE_ONLY)。Yahoo参照¥32,000 (2026-02-01 / グレード不明)。 現在入札額¥380,000で仕入上限¥261,772。想定利益¥-78,750(ROI -23.0%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/1354,2026-04-03T17:49:15.355301+00:00
noble_141_2026_apr_1542,"China, Republic, Sinkiang Province, silver sar or tael (1918) (KM.Y.45.2). Good very fine.",UNKNOWN,gold,1918,,,CAP_NG,OBSERVATION,,20500,-5200,-28.2,"f002 Z2 2.1914 PCGS Genuine Cleaned-XF Detail China,Republic Y-329 LM-63 中国古銭",20500,スラブ未確認,TYPE_ONLY,"同種コイン参照 (TYPE_ONLY)。Yahoo参照¥20,500 (2025-04-13 / G)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/1542,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_1553,"China, Republic, Yuan Shi Kai, silver ten cents or jiao, year 3 (1914) (KM.Y.326). Uncirculated.In a slab by PCGS as...",UNKNOWN,gold,1914,,PCGS,CAP_NG,OBSERVATION,43.0,33250,-9400,-31.4,"f002 Z2 2.1914 PCGS Genuine Cleaned-XF Detail China,Republic Y-329 LM-63 中国古銭",20500,スラブ未確認,GRADE_DELTA,"グレード差あり (GRADE_DELTA: 本品?/参照G)。Yahoo参照¥20,500 (2025-04-13 / G)。 現在入札額¥33,250で仕入上限¥6,522。想定利益¥-9,400(ROI -31.4%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/1553,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_1671,"Morocco, Hassan II, silver fifty dirhams, AH 1398/ 1978, Green March (KM.Y.133). FDC.In a slab by PCGS as MS68...",UNKNOWN,silver,1978,MS68,PCGS,CAP_NG,OBSERVATION,121.0,47500,-12250,-28.7,【NGC】MS64 モロッコ 試鋳貨幣 エッセイコイン AH1365 ESSAI MOROCCO 5F 箱入り アンティークコイン 外国古銭 ★7,9500,スラブ未確認,TYPE_ONLY,"同種コイン参照 (TYPE_ONLY)。Yahoo参照¥9,500 (2025-10-14 / グレード不明)。 現在入札額¥47,500で仕入上限¥18,181。想定利益¥-12,250(ROI -28.7%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/1671,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_1671,"Morocco, Hassan II, silver fifty dirhams, AH 1398/ 1978, Green March (KM.Y.133). FDC.In a slab by PCGS as MS68...",UNKNOWN,silver,1978,MS68,PCGS,CAP_NG,OBSERVATION,121.0,47500,-12250,-28.7,【NGC】MS64 モロッコ 試鋳貨幣 エッセイコイン AH1365 ESSAI MOROCCO 5F 箱入り アンティークコイン 外国古銭 ★7,9500,スラブ未確認,TYPE_ONLY,"同種コイン参照 (TYPE_ONLY)。Yahoo参照¥9,500 (2025-10-14 / グレード不明)。 現在入札額¥47,500で仕入上限¥18,181。想定利益¥-12,250(ROI -28.7%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/1671,2026-04-03T10:19:48.610734+00:00
noble_141_2026_apr_276,"Elizabeth II, mint sets, 1980, 1985, 1988 (2), 1990, 1996, 1999, 2000. All in wallets or packs of issue, uncirculated....",UNKNOWN,gold,1980,,,CAP_NG,OBSERVATION,,,,,,,,NONE,CAP_NG: Non-coin item (lot/collection/novelty). Not sourcing target.,https://www.numisbids.com/sale/10505/lot/276,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_286,"Elizabeth II, mint sets, 1986, 1988, 1989, 1991; proof set, 1989. Uncirculated or FDC. (6)",UNKNOWN,gold,1986,,,CAP_NG,OBSERVATION,,,,,,,,NONE,CAP_NG: Non-coin item (lot/collection/novelty). Not sourcing target.,https://www.numisbids.com/sale/10505/lot/286,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_462,"Elizabeth II, Perth Mint, twenty five dollars, commemorative sovereign in .916 fine gold, 2011. In case of issue with...",GB,gold,2011,,,CAP_NG,OBSERVATION,1173.0,256500,-54050,-23.4,NGC鑑定PF70 ロイヤルミント 2025年 ソブリン銀貨 ピストルッチ 聖ジョージの竜退治 シルバー プルーフコイン Royal Mint Sovereign,32000,スラブ未確認,TYPE_ONLY,"同種コイン参照 (TYPE_ONLY)。Yahoo参照¥32,000 (2026-02-01 / グレード不明)。 現在入札額¥256,500で仕入上限¥175,884。想定利益¥-54,050(ROI -23.4%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/462,2026-04-03T17:49:15.355301+00:00
noble_141_2026_apr_531,"Silver coins for display with nineteenth century mount, suitable for viewing on a table or desk; Russia rouble, 1858;...",UNKNOWN,gold,1858,,,CAP_NG,OBSERVATION,2406.0,522500,-107250,-22.8,1873B Germany　20M PRUSSIA MS63 NGC コイン アンティークコイン NGC MS63 NGC 金貨Germ,127000,スラブ未確認,TYPE_ONLY,"同種コイン参照 (TYPE_ONLY)。Yahoo参照¥127,000 (2025-04-27 / MS63)。 現在入札額¥522,500で仕入上限¥360,874。想定利益¥-107,250(ROI -22.8%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/531,2026-04-03T17:49:32.785489+00:00
